X(mm),Y(mm),Z(mm)
87.646977,32.257180,0.000000
87.744268,32.265856,0.000000
87.841556,32.274605,0.000000
87.938842,32.283428,0.000000
88.036125,32.292324,0.000000
88.133406,32.301295,0.000000
88.230684,32.310339,0.000000
88.327958,32.319457,0.000000
88.425230,32.328649,0.000000
88.522499,32.337915,0.000000
88.619764,32.347254,0.000000
88.717026,32.356667,0.000000
88.814285,32.366154,0.000000
88.911540,32.375715,0.000000
89.008792,32.385350,0.000000
89.106040,32.395058,0.000000
89.203285,32.404840,0.000000
89.300526,32.414696,0.000000
89.397763,32.424626,0.000000
89.494996,32.434630,0.000000
89.592225,32.444707,0.000000
