X(mm),Y(mm),Z(mm)
77.135872,94.835135,0.000000
77.234747,94.818832,0.000000
77.333565,94.802218,0.000000
77.432325,94.785294,0.000000
77.531024,94.768058,0.000000
77.629662,94.750513,0.000000
77.728236,94.732658,0.000000
77.826746,94.714493,0.000000
77.925190,94.696019,0.000000
78.023566,94.677237,0.000000
78.121873,94.658146,0.000000
78.220110,94.638747,0.000000
78.318275,94.619040,0.000000
78.416367,94.599026,0.000000
78.514384,94.578705,0.000000
78.612325,94.558078,0.000000
78.710189,94.537144,0.000000
78.807973,94.515905,0.000000
78.905677,94.494361,0.000000
79.003299,94.472512,0.000000
79.100838,94.450359,0.000000
79.198292,94.427902,0.000000
79.295660,94.405141,0.000000
79.392940,94.382078,0.000000
79.490132,94.358712,0.000000
79.587233,94.335045,0.000000
79.684250,94.311079,0.000000
79.781203,94.286848,0.000000
79.878101,94.262387,0.000000
79.974920,94.237613,0.000000
80.071615,94.212374,0.000000
80.168197,94.186708,0.000000
80.264729,94.160859,0.000000
80.361257,94.134995,0.000000
80.457784,94.109130,0.000000
80.554312,94.083266,0.000000
80.650840,94.057401,0.000000
80.747368,94.031536,0.000000
80.843896,94.005672,0.000000
80.940424,93.979807,0.000000
81.036952,93.953943,0.000000
81.133480,93.928078,0.000000
81.230007,93.902214,0.000000
81.326535,93.876349,0.000000
81.423063,93.850484,0.000000
81.519591,93.824620,0.000000
81.616119,93.798755,0.000000
81.712647,93.772891,0.000000
81.809175,93.747026,0.000000
81.905703,93.721162,0.000000
82.002230,93.695297,0.000000
82.098758,93.669432,0.000000
82.195286,93.643568,0.000000
82.291814,93.617703,0.000000
82.388342,93.591839,0.000000
82.484870,93.565974,0.000000
82.581398,93.540110,0.000000
82.677926,93.514245,0.000000
82.774453,93.488381,0.000000
82.870981,93.462516,0.000000
82.967509,93.436651,0.000000
83.064037,93.410787,0.000000
83.160565,93.384922,0.000000
83.257093,93.359058,0.000000
83.353621,93.333193,0.000000
83.450149,93.307329,0.000000
83.546676,93.281464,0.000000
83.643204,93.255599,0.000000
83.739732,93.229735,0.000000
83.836260,93.203870,0.000000
83.932788,93.178006,0.000000
84.029316,93.152141,0.000000
84.125844,93.126277,0.000000
84.222372,93.100412,0.000000
84.318900,93.074547,0.000000
84.415427,93.048683,0.000000
84.511955,93.022818,0.000000
84.608483,92.996954,0.000000
84.705011,92.971089,0.000000
84.801539,92.945225,0.000000
84.898067,92.919360,0.000000
84.994595,92.893495,0.000000
85.091123,92.867631,0.000000
85.187650,92.841766,0.000000
85.284178,92.815902,0.000000
85.380706,92.790037,0.000000
85.477234,92.764173,0.000000
85.573762,92.738308,0.000000
85.670290,92.712443,0.000000
85.766818,92.686579,0.000000
85.863346,92.660714,0.000000
85.959873,92.634850,0.000000
86.056401,92.608985,0.000000
86.152929,92.583121,0.000000
86.249457,92.557256,0.000000
86.345985,92.531392,0.000000
86.442513,92.505527,0.000000
86.539041,92.479662,0.000000
86.635569,92.453798,0.000000
86.732096,92.427933,0.000000
86.828624,92.402069,0.000000
86.925152,92.376204,0.000000
87.021680,92.350340,0.000000
87.118208,92.324475,0.000000
87.214736,92.298610,0.000000
87.311264,92.272746,0.000000
87.407792,92.246881,0.000000
87.504319,92.221017,0.000000
87.600847,92.195152,0.000000
87.697375,92.169288,0.000000
87.793903,92.143423,0.000000
87.890431,92.117558,0.000000
87.986959,92.091694,0.000000
88.083487,92.065829,0.000000
88.180015,92.039965,0.000000
88.276543,92.014100,0.000000
88.373070,91.988236,0.000000
88.469598,91.962371,0.000000
88.566126,91.936506,0.000000
88.662654,91.910642,0.000000
88.759182,91.884777,0.000000
88.855710,91.858913,0.000000
88.952238,91.833048,0.000000
89.048766,91.807184,0.000000
89.145293,91.781319,0.000000
89.241821,91.755455,0.000000
89.338349,91.729590,0.000000
89.434877,91.703725,0.000000
89.531405,91.677861,0.000000
89.627933,91.651996,0.000000
89.724461,91.626132,0.000000
89.820989,91.600267,0.000000
89.917516,91.574403,0.000000
90.014044,91.548538,0.000000
90.110572,91.522673,0.000000
90.207100,91.496809,0.000000
90.303628,91.470944,0.000000
90.400156,91.445080,0.000000
90.496684,91.419215,0.000000
90.593212,91.393351,0.000000
90.689739,91.367486,0.000000
90.786267,91.341621,0.000000
90.882795,91.315757,0.000000
90.979323,91.289892,0.000000
91.075851,91.264028,0.000000
91.172379,91.238163,0.000000
91.268907,91.212299,0.000000
91.365435,91.186434,0.000000
91.461962,91.160569,0.000000
91.558490,91.134705,0.000000
91.655018,91.108840,0.000000
91.751546,91.082976,0.000000
